# n_all=31921 n_agree=22689 n_disagree=9232
temp,rank,group,prob_ref,prob_target
0.8000,19,disagree,0.00041077,0.00226099
0.8000,20,all,0.00013504,0.00091262
0.8000,20,agree,0.00004574,0.00044930
0.8000,20,disagree,0.00035451,0.00205131
0.8000,21,all,0.00011912,0.00083290
0.8000,21,agree,0.00004037,0.00040822
0.8000,21,disagree,0.00031264,0.00187662
0.8000,22,all,0.00010641,0.00076265
0.8000,22,agree,0.00003593,0.00037183
0.8000,22,disagree,0.00027963,0.00172312
0.8000,23,all,0.00009563,0.00070100
0.8000,23,agree,0.00003224,0.00034090
0.8000,23,disagree,0.00025142,0.00158599
0.8000,24,all,0.00008573,0.00064641
0.8000,24,agree,0.00002899,0.00031404
0.8000,24,disagree,0.00022518,0.00146325
0.8000,25,all,0.00007720,0.00059753
0.8000,25,agree,0.00002619,0.00028961
0.8000,25,disagree,0.00020255,0.00135429
0.8000,26,all,0.00007007,0.00055451
0.8000,26,agree,0.00002391,0.00026824
0.8000,26,disagree,0.00018351,0.00125805
0.8000,27,all,0.00006402,0.00051641
0.8000,27,agree,0.00002170,0.00024935
0.8000,27,disagree,0.00016801,0.00117274
0.8000,28,all,0.00005813,0.00048207
0.8000,28,agree,0.00001989,0.00023215
0.8000,28,disagree,0.00015211,0.00109629
0.8000,29,all,0.00005314,0.00045080
0.8000,29,agree,0.00001833,0.00021696
0.8000,29,disagree,0.00013868,0.00102551
0.8000,30,all,0.00004887,0.00042299
0.8000,30,agree,0.00001686,0.00020316
0.8000,30,disagree,0.00012752,0.00096327
0.8000,31,all,0.00004497,0.00039838
0.8000,31,agree,0.00001555,0.00019101
0.8000,31,disagree,0.00011727,0.00090804
0.8000,32,all,0.00004154,0.00037555
0.8000,32,agree,0.00001436,0.00017953
0.8000,32,disagree,0.00010833,0.00085730
0.8000,33,all,0.00003851,0.00035472
0.8000,33,agree,0.00001322,0.00016919
0.8000,33,disagree,0.00010066,0.00081071
0.8000,34,all,0.00003534,0.00033588
0.8000,34,agree,0.00001226,0.00015990
0.8000,34,disagree,0.00009207,0.00076836
0.8000,35,all,0.00003291,0.00031848
0.8000,35,agree,0.00001138,0.00015144
0.8000,35,disagree,0.00008582,0.00072901
0.8000,36,all,0.00003077,0.00030240
0.8000,36,agree,0.00001062,0.00014357
0.8000,36,disagree,0.00008028,0.00069277
0.8000,37,all,0.00002886,0.00028699
0.8000,37,agree,0.00000992,0.00013599
0.8000,37,disagree,0.00007540,0.00065807
0.8000,38,all,0.00002708,0.00027322
0.8000,38,agree,0.00000928,0.00012918
0.8000,38,disagree,0.00007083,0.00062723
0.8000,39,all,0.00002553,0.00026021
0.8000,39,agree,0.00000869,0.00012296
0.8000,39,disagree,0.00006693,0.00059753
0.8000,40,all,0.00002393,0.00024800
0.8000,40,agree,0.00000814,0.00011720
0.8000,40,disagree,0.00006273,0.00056947
0.8100,1,all,0.87001475,0.72707245
0.8100,1,agree,0.93309104,0.82516970
0.8100,1,disagree,0.71499550,0.48598400
0.8100,2,all,0.07771564,0.11678000
0.8100,2,agree,0.04499662,0.08617915
0.8100,2,disagree,0.15812743,0.19198609
0.8100,3,all,0.02295948,0.04474332
0.8100,3,agree,0.01054157,0.02840312
0.8100,3,disagree,0.05347832,0.08490178
0.8100,4,all,0.01009118,0.02417486
0.8100,4,agree,0.00416927,0.01440508
0.8100,4,disagree,0.02464515,0.04818551
0.8100,5,all,0.00547331,0.01518466
0.8100,5,agree,0.00215808,0.00870718
0.8100,5,disagree,0.01362097,0.03110402
0.8100,6,all,0.00330148,0.01043675
0.8100,6,agree,0.00126493,0.00584210
0.8100,6,disagree,0.00830663,0.02172880
0.8100,7,all,0.00215383,0.00766843
0.8100,7,agree,0.00081353,0.00420756
0.8100,7,disagree,0.00544784,0.01617403
0.8100,8,all,0.00149633,0.00584049
0.8100,8,agree,0.00055840,0.00313191
0.8100,8,disagree,0.00380142,0.01249720
0.8100,9,all,0.00108268,0.00460371
0.8100,9,agree,0.00039713,0.00243232
0.8100,9,disagree,0.00276753,0.00994023
0.8100,10,all,0.00081222,0.00372227
0.8100,10,agree,0.00029432,0.00195061
0.8100,10,disagree,0.00208504,0.00807637
0.8100,11,all,0.00063057,0.00306722
0.8100,11,agree,0.00022700,0.00159504
0.8100,11,disagree,0.00162239,0.00668533
0.8100,12,all,0.00050501,0.00257864
0.8100,12,agree,0.00017821,0.00133198
0.8100,12,disagree,0.00130816,0.00564250
0.8100,13,all,0.00041449,0.00219978
0.8100,13,agree,0.00014522,0.00112982
0.8100,13,disagree,0.00107626,0.00482938
0.8100,14,all,0.00034510,0.00190502
0.8100,14,agree,0.00011914,0.00097371
0.8100,14,disagree,0.00090044,0.00419384
0.8100,15,all,0.00028788,0.00165808
0.8100,15,agree,0.00009856,0.00084572
0.8100,15,disagree,0.00075316,0.00365456
0.8100,16,all,0.00024475,0.00146413
0.8100,16,agree,0.00008270,0.00074297
0.8100,16,disagree,0.00064299,0.00323649
0.8100,17,all,0.00020840,0.00129999
0.8100,17,agree,0.00007039,0.00065747
0.8100,17,disagree,0.00054759,0.00287909
0.8100,18,all,0.00017991,0.00116369
0.8100,18,agree,0.00006040,0.00058493
0.8100,18,disagree,0.00047363,0.00258608
0.8100,19,all,0.00015600,0.00104804
0.8100,19,agree,0.00005234,0.00052392
0.8100,19,disagree,0.00041077,0.00233614
0.8100,20,all,0.00013504,0.00094921
0.8100,20,agree,0.00004574,0.00047227
0.8100,20,disagree,0.00035451,0.00212138
0.8100,21,all,0.00011912,0.00086695
0.8100,21,agree,0.00004037,0.00042945
0.8100,21,disagree,0.00031264,0.00194216
0.8100,22,all,0.00010641,0.00079442
0.8100,22,agree,0.00003593,0.00039151
0.8100,22,disagree,0.00027963,0.00178462
0.8100,23,all,0.00009563,0.00073075
0.8100,23,agree,0.00003224,0.00035922
0.8100,23,disagree,0.00025142,0.00164384
0.8100,24,all,0.00008573,0.00067435
0.8100,24,agree,0.00002899,0.00033118
0.8100,24,disagree,0.00022518,0.00151775
0.8100,25,all,0.00007720,0.00062383
0.8100,25,agree,0.00002619,0.00030565
0.8100,25,disagree,0.00020255,0.00140581
0.8100,26,all,0.00007007,0.00057932
0.8100,26,agree,0.00002391,0.00028330
0.8100,26,disagree,0.00018351,0.00130682
0.8100,27,all,0.00006402,0.00053986
0.8100,27,agree,0.00002170,0.00026353
0.8100,27,disagree,0.00016801,0.00121898
0.8100,28,all,0.00005813,0.00050427
0.8100,28,agree,0.00001989,0.00024551
0.8100,28,disagree,0.00015211,0.00114023
0.8100,29,all,0.00005314,0.00047186
0.8100,29,agree,0.00001833,0.00022960
0.8100,29,disagree,0.00013868,0.00106727
0.8100,30,all,0.00004887,0.00044300
0.8100,30,agree,0.00001686,0.00021512
0.8100,30,disagree,0.00012752,0.00100306
0.8100,31,all,0.00004497,0.00041745
0.8100,31,agree,0.00001555,0.00020237
0.8100,31,disagree,0.00011727,0.00094606
0.8100,32,all,0.00004154,0.00039373
0.8100,32,agree,0.00001436,0.00019031
0.8100,32,disagree,0.00010833,0.00089365
0.8100,33,all,0.00003851,0.00037209
0.8100,33,agree,0.00001322,0.00017945
0.8100,33,disagree,0.00010066,0.00084554
0.8100,34,all,0.00003534,0.00035249
0.8100,34,agree,0.00001226,0.00016969
0.8100,34,disagree,0.00009207,0.00080175
0.8100,35,all,0.00003291,0.00033439
0.8100,35,agree,0.00001138,0.00016079
0.8100,35,disagree,0.00008582,0.00076103
0.8100,36,all,0.00003077,0.00031765
0.8100,36,agree,0.00001062,0.00015250
0.8100,36,disagree,0.00008028,0.00072354
0.8100,37,all,0.00002886,0.00030161
0.8100,37,agree,0.00000992,0.00014453
0.8100,37,disagree,0.00007540,0.00068765
0.8100,38,all,0.00002708,0.00028728
0.8100,38,agree,0.00000928,0.00013737
0.8100,38,disagree,0.00007083,0.00065571
0.8100,39,all,0.00002553,0.00027372
0.8100,39,agree,0.00000869,0.00013081
0.8100,39,disagree,0.00006693,0.00062494
0.8100,40,all,0.00002393,0.00026100
0.8100,40,agree,0.00000814,0.00012473
0.8100,40,disagree,0.00006273,0.00059589
0.8200,1,all,0.87001475,0.72335322
0.8200,1,agree,0.93309104,0.82201999
0.8200,1,disagree,0.71499550,0.48086509
0.8200,2,all,0.07771564,0.11702415
0.8200,2,agree,0.04499662,0.08675669
0.8200,2,disagree,0.15812743,0.19141089
0.8200,3,all,0.02295948,0.04507370
0.8200,3,agree,0.01054157,0.02879910
0.8200,3,disagree,0.05347832,0.08507091
0.8200,4,all,0.01009118,0.02445500
0.8200,4,agree,0.00416927,0.01468088
0.8200,4,disagree,0.02464515,0.04847636
0.8200,5,all,0.00547331,0.01541340
0.8200,5,agree,0.00215808,0.00891010
0.8200,5,disagree,0.01362097,0.03139623
0.8200,6,all,0.00330148,0.01062471
0.8200,6,agree,0.00126493,0.00599807
0.8200,6,disagree,0.00830663,0.02199533
0.8200,7,all,0.00215383,0.00782557
0.8200,7,agree,0.00081353,0.00433162
0.8200,7,disagree,0.00544784,0.01641246
0.8200,8,all,0.00149633,0.00597385
0.8200,8,agree,0.00055840,0.00323311
0.8200,8,disagree,0.00380142,0.01270964
0.8200,9,all,0.00108268,0.00471819
0.8200,9,agree,0.00039713,0.00251669
0.8200,9,disagree,0.00276753,0.01012871
0.8200,10,all,0.00081222,0.00382202
0.8200,10,agree,0.00029432,0.00202232
0.8200,10,disagree,0.00208504,0.00824504
0.8200,11,all,0.00063057,0.00315446
0.8200,11,agree,0.00022700,0.00165643
0.8200,11,disagree,0.00162239,0.00683608
0.8200,12,all,0.00050501,0.00265573
0.8200,12,agree,0.00017821,0.00138535
0.8200,12,disagree,0.00130816,0.00577787
0.8200,13,all,0.00041449,0.00226857
0.8200,13,agree,0.00014522,0.00117677
0.8200,13,disagree,0.00107626,0.00495183
0.8200,14,all,0.00034510,0.00196695
0.8200,14,agree,0.00011914,0.00101545
0.8200,14,disagree,0.00090044,0.00430540
0.8200,15,all,0.00028788,0.00171425
0.8200,15,agree,0.00009856,0.00088312
0.8200,15,disagree,0.00075316,0.00375685
0.8200,16,all,0.00024475,0.00151537
0.8200,16,agree,0.00008270,0.00077672
0.8200,16,disagree,0.00064299,0.00333071
0.8200,17,all,0.00020840,0.00134698
0.8200,17,agree,0.00007039,0.00068814
0.8200,17,disagree,0.00054759,0.00296616
0.8200,18,all,0.00017991,0.00120693
0.8200,18,agree,0.00006040,0.00061289
0.8200,18,disagree,0.00047363,0.00266687
0.8200,19,all,0.00015600,0.00108801
0.8200,19,agree,0.00005234,0.00054953
0.8200,19,disagree,0.00041077,0.00241140
0.8200,20,all,0.00013504,0.00098630
0.8200,20,agree,0.00004574,0.00049586
0.8200,20,disagree,0.00035451,0.00219163
0.8200,21,all,0.00011912,0.00090148
0.8200,21,agree,0.00004037,0.00045127
0.8200,21,disagree,0.00031264,0.00200793
0.8200,22,all,0.00010641,0.00082668
0.8200,22,agree,0.00003593,0.00041176
0.8200,22,disagree,0.00027963,0.00184639
0.8200,23,all,0.00009563,0.00076098
0.8200,23,agree,0.00003224,0.00037809
0.8200,23,disagree,0.00025142,0.00170200
0.8200,24,all,0.00008573,0.00070276
0.8200,24,agree,0.00002899,0.00034884
0.8200,24,disagree,0.00022518,0.00157258
0.8200,25,all,0.00007720,0.00065060
0.8200,25,agree,0.00002619,0.00032219
0.8200,25,disagree,0.00020255,0.00145770
0.8200,26,all,0.00007007,0.00060458
0.8200,26,agree,0.00002391,0.00029884
0.8200,26,disagree,0.00018351,0.00135598
0.8200,27,all,0.00006402,0.00056375
0.8200,27,agree,0.00002170,0.00027816
0.8200,27,disagree,0.00016801,0.00126561
0.8200,28,all,0.00005813,0.00052691
0.8200,28,agree,0.00001989,0.00025931
0.8200,28,disagree,0.00015211,0.00118459
0.8200,29,all,0.00005314,0.00049335
0.8200,29,agree,0.00001833,0.00024266
0.8200,29,disagree,0.00013868,0.00110945
0.8200,30,all,0.00004887,0.00046343
0.8200,30,agree,0.00001686,0.00022750
0.8200,30,disagree,0.00012752,0.00104328
0.8200,31,all,0.00004497,0.00043693
0.8200,31,agree,0.00001555,0.00021413
0.8200,31,disagree,0.00011727,0.00098451
0.8200,32,all,0.00004154,0.00041231
0.8200,32,agree,0.00001436,0.00020148
0.8200,32,disagree,0.00010833,0.00093044
0.8200,33,all,0.00003851,0.00038985
0.8200,33,agree,0.00001322,0.00019009
0.8200,33,disagree,0.00010066,0.00088080
0.8200,34,all,0.00003534,0.00036949
0.8200,34,agree,0.00001226,0.00017984
0.8200,34,disagree,0.00009207,0.00083558
0.8200,35,all,0.00003291,0.00035068
0.8200,35,agree,0.00001138,0.00017050
0.8200,35,disagree,0.00008582,0.00079350
0.8200,36,all,0.00003077,0.00033328
0.8200,36,agree,0.00001062,0.00016178
0.8200,36,disagree,0.00008028,0.00075475
0.8200,37,all,0.00002886,0.00031660
0.8200,37,agree,0.00000992,0.00015341
0.8200,37,disagree,0.00007540,0.00071767
0.8200,38,all,0.00002708,0.00030169
0.8200,38,agree,0.00000928,0.00014588
0.8200,38,disagree,0.00007083,0.00068463
0.8200,39,all,0.00002553,0.00028757
0.8200,39,agree,0.00000869,0.00013897
0.8200,39,disagree,0.00006693,0.00065278
0.8200,40,all,0.00002393,0.00027433
0.8200,40,agree,0.00000814,0.00013257
0.8200,40,disagree,0.00006273,0.00062274
0.8300,1,all,0.87001475,0.71961897
0.8300,1,agree,0.93309104,0.81884015
0.8300,1,disagree,0.71499550,0.47576831
0.8300,2,all,0.07771564,0.11724645
0.8300,2,agree,0.04499662,0.08731779
0.8300,2,disagree,0.15812743,0.19080055
0.8300,3,all,0.02295948,0.04539290
0.8300,3,agree,0.01054157,0.02918972
0.8300,3,disagree,0.05347832,0.08521461
0.8300,4,all,0.01009118,0.02472885
0.8300,4,agree,0.00416927,0.01495482
0.8300,4,disagree,0.02464515,0.04874998
0.8300,5,all,0.00547331,0.01563845
0.8300,5,agree,0.00215808,0.00911264
0.8300,5,disagree,0.01362097,0.03167657
0.8300,6,all,0.00330148,0.01081046
0.8300,6,agree,0.00126493,0.00615435
0.8300,6,disagree,0.00830663,0.02225353
0.8300,7,all,0.00215383,0.00798139
0.8300,7,agree,0.00081353,0.00445631
0.8300,7,disagree,0.00544784,0.01664480
0.8300,8,all,0.00149633,0.00610647
0.8300,8,agree,0.00055840,0.00333509
0.8300,8,disagree,0.00380142,0.01291756
0.8300,9,all,0.00108268,0.00483231
0.8300,9,agree,0.00039713,0.00260192
0.8300,9,disagree,0.00276753,0.01031383
0.8300,10,all,0.00081222,0.00392167
0.8300,10,agree,0.00029432,0.00209491
0.8300,10,disagree,0.00208504,0.00841123
0.8300,11,all,0.00063057,0.00324176
0.8300,11,agree,0.00022700,0.00171868
0.8300,11,disagree,0.00162239,0.00698498
0.8300,12,all,0.00050501,0.00273301
0.8300,12,agree,0.00017821,0.00143956
0.8300,12,disagree,0.00130816,0.00591186
0.8300,13,all,0.00041449,0.00233764
0.8300,13,agree,0.00014522,0.00122453
0.8300,13,disagree,0.00107626,0.00507327
0.8300,14,all,0.00034510,0.00202922
0.8300,14,agree,0.00011914,0.00105797
0.8300,14,disagree,0.00090044,0.00441622
0.8300,15,all,0.00028788,0.00177081
0.8300,15,agree,0.00009856,0.00092128
0.8300,15,disagree,0.00075316,0.00385867
0.8300,16,all,0.00024475,0.00156703
0.8300,16,agree,0.00008270,0.00081119
0.8300,16,disagree,0.00064299,0.00342461
0.8300,17,all,0.00020840,0.00139440
0.8300,17,agree,0.00007039,0.00071950
0.8300,17,disagree,0.00054759,0.00305306
0.8300,18,all,0.00017991,0.00125062
0.8300,18,agree,0.00006040,0.00064151
0.8300,18,disagree,0.00047363,0.00274758
0.8300,19,all,0.00015600,0.00112844
0.8300,19,agree,0.00005234,0.00057578
0.8300,19,disagree,0.00041077,0.00248670
0.8300,20,all,0.00013504,0.00102385
0.8300,20,agree,0.00004574,0.00052006
0.8300,20,disagree,0.00035451,0.00226198
0.8300,21,all,0.00011912,0.00093648
0.8300,21,agree,0.00004037,0.00047368
0.8300,21,disagree,0.00031264,0.00207387
0.8300,22,all,0.00010641,0.00085939
0.8300,22,agree,0.00003593,0.00043257
0.8300,22,disagree,0.00027963,0.00190837
0.8300,23,all,0.00009563,0.00079167
0.8300,23,agree,0.00003224,0.00039750
0.8300,23,disagree,0.00025142,0.00176040
0.8300,24,all,0.00008573,0.00073162
0.8300,24,agree,0.00002899,0.00036701
0.8300,24,disagree,0.00022518,0.00162770
0.8300,25,all,0.00007720,0.00067781
0.8300,25,agree,0.00002619,0.00033923
0.8300,25,disagree,0.00020255,0.00150990
0.8300,26,all,0.00007007,0.00063028
0.8300,26,agree,0.00002391,0.00031486
0.8300,26,disagree,0.00018351,0.00140547
0.8300,27,all,0.00006402,0.00058807
0.8300,27,agree,0.00002170,0.00029326
0.8300,27,disagree,0.00016801,0.00131260
0.8300,28,all,0.00005813,0.00054998
0.8300,28,agree,0.00001989,0.00027356
0.8300,28,disagree,0.00015211,0.00122931
0.8300,29,all,0.00005314,0.00051525
0.8300,29,agree,0.00001833,0.00025616
0.8300,29,disagree,0.00013868,0.00115201
0.8300,30,all,0.00004887,0.00048427
0.8300,30,agree,0.00001686,0.00024029
0.8300,30,disagree,0.00012752,0.00108390
0.8300,31,all,0.00004497,0.00045682
0.8300,31,agree,0.00001555,0.00022629
0.8300,31,disagree,0.00011727,0.00102336
0.8300,32,all,0.00004154,0.00043128
0.8300,32,agree,0.00001436,0.00021304
0.8300,32,disagree,0.00010833,0.00096764
0.8300,33,all,0.00003851,0.00040800
0.8300,33,agree,0.00001322,0.00020111
0.8300,33,disagree,0.00010066,0.00091647
0.8300,34,all,0.00003534,0.00038686
0.8300,34,agree,0.00001226,0.00019036
0.8300,34,disagree,0.00009207,0.00086981
0.8300,35,all,0.00003291,0.00036733
0.8300,35,agree,0.00001138,0.00018055
0.8300,35,disagree,0.00008582,0.00082637
0.8300,36,all,0.00003077,0.00034926
0.8300,36,agree,0.00001062,0.00017140
0.8300,36,disagree,0.00008028,0.00078638
0.8300,37,all,0.00002886,0.00033194
0.8300,37,agree,0.00000992,0.00016261
0.8300,37,disagree,0.00007540,0.00074809
0.8300,38,all,0.00002708,0.00031645
0.8300,38,agree,0.00000928,0.00015471
0.8300,38,disagree,0.00007083,0.00071396
0.8300,39,all,0.00002553,0.00030177
0.8300,39,agree,0.00000869,0.00014744
0.8300,39,disagree,0.00006693,0.00068104
0.8300,40,all,0.00002393,0.00028800
0.8300,40,agree,0.00000814,0.00014071
0.8300,40,disagree,0.00006273,0.00065000
0.8400,1,all,0.87001475,0.71586931
0.8400,1,agree,0.93309104,0.81562972
0.8400,1,disagree,0.71499550,0.47069342
0.8400,2,all,0.07771564,0.11744701
0.8400,2,agree,0.04499662,0.08786229
0.8400,2,disagree,0.15812743,0.19015580
0.8400,3,all,0.02295948,0.04570089
0.8400,3,agree,0.01054157,0.02957478
0.8400,3,disagree,0.05347832,0.08533316
0.8400,4,all,0.01009118,0.02499630
0.8400,4,agree,0.00416927,0.01522675
0.8400,4,disagree,0.02464515,0.04900642
0.8400,5,all,0.00547331,0.01585968
0.8400,5,agree,0.00215808,0.00931467
0.8400,5,disagree,0.01362097,0.03194501
0.8400,6,all,0.00330148,0.01099391
0.8400,6,agree,0.00126493,0.00631082
0.8400,6,disagree,0.00830663,0.02250329
0.8400,7,all,0.00215383,0.00813579
0.8400,7,agree,0.00081353,0.00458153
0.8400,7,disagree,0.00544784,0.01687092
0.8400,8,all,0.00149633,0.00623826
0.8400,8,agree,0.00055840,0.00343779
0.8400,8,disagree,0.00380142,0.01312083
0.8400,9,all,0.00108268,0.00494600
0.8400,9,agree,0.00039713,0.00268796
0.8400,9,disagree,0.00276753,0.01049546
0.8400,10,all,0.00081222,0.00402116
0.8400,10,agree,0.00029432,0.00216832
0.8400,10,disagree,0.00208504,0.00857480
0.8400,11,all,0.00063057,0.00332909
0.8400,11,agree,0.00022700,0.00178175
0.8400,11,disagree,0.00162239,0.00713190
0.8400,12,all,0.00050501,0.00281043
0.8400,12,agree,0.00017821,0.00149458
0.8400,12,disagree,0.00130816,0.00604433
0.8400,13,all,0.00041449,0.00240695
0.8400,13,agree,0.00014522,0.00127308
0.8400,13,disagree,0.00107626,0.00519359
0.8400,14,all,0.00034510,0.00209179
0.8400,14,agree,0.00011914,0.00110125
0.8400,14,disagree,0.00090044,0.00452619
0.8400,15,all,0.00028788,0.00182772
0.8400,15,agree,0.00009856,0.00096016
0.8400,15,disagree,0.00075316,0.00395989
0.8400,16,all,0.00024475,0.00161907
0.8400,16,agree,0.00008270,0.00084636
0.8400,16,disagree,0.00064299,0.00351810
0.8400,17,all,0.00020840,0.00144223
0.8400,17,agree,0.00007039,0.00075154
0.8400,17,disagree,0.00054759,0.00313970
0.8400,18,all,0.00017991,0.00129473
0.8400,18,agree,0.00006040,0.00067079
0.8400,18,disagree,0.00047363,0.00282815
0.8400,19,all,0.00015600,0.00116930
0.8400,19,agree,0.00005234,0.00060265
0.8400,19,disagree,0.00041077,0.00256195
0.8400,20,all,0.00013504,0.00106183
0.8400,20,agree,0.00004574,0.00054486
0.8400,20,disagree,0.00035451,0.00233237
0.8400,21,all,0.00011912,0.00097191
0.8400,21,agree,0.00004037,0.00049666
0.8400,21,disagree,0.00031264,0.00213989
0.8400,22,all,0.00010641,0.00089254
0.8400,22,agree,0.00003593,0.00045393
0.8400,22,disagree,0.00027963,0.00197049
0.8400,23,all,0.00009563,0.00082279
0.8400,23,agree,0.00003224,0.00041744
0.8400,23,disagree,0.00025142,0.00181899
0.8400,24,all,0.00008573,0.00076091
0.8400,24,agree,0.00002899,0.00038570
0.8400,24,disagree,0.00022518,0.00168303
0.8400,25,all,0.00007720,0.00070544
0.8400,25,agree,0.00002619,0.00035676
0.8400,25,disagree,0.00020255,0.00156236
0.8400,26,all,0.00007007,0.00065640
0.8400,26,agree,0.00002391,0.00033136
0.8400,26,disagree,0.00018351,0.00145525
0.8400,27,all,0.00006402,0.00061281
0.8400,27,agree,0.00002170,0.00030882
0.8400,27,disagree,0.00016801,0.00135989
0.8400,28,all,0.00005813,0.00057345
0.8400,28,agree,0.00001989,0.00028825
0.8400,28,disagree,0.00015211,0.00127436
0.8400,29,all,0.00005314,0.00053756
0.8400,29,agree,0.00001833,0.00027008
0.8400,29,disagree,0.00013868,0.00119491
0.8400,30,all,0.00004887,0.00050551
0.8400,30,agree,0.00001686,0.00025350
0.8400,30,disagree,0.00012752,0.00112486
0.8400,31,all,0.00004497,0.00047708
0.8400,31,agree,0.00001555,0.00023886
0.8400,31,disagree,0.00011727,0.00106256
0.8400,32,all,0.00004154,0.00045064
0.8400,32,agree,0.00001436,0.00022499
0.8400,32,disagree,0.00010833,0.00100519
0.8400,33,all,0.00003851,0.00042652
0.8400,33,agree,0.00001322,0.00021250
0.8400,33,disagree,0.00010066,0.00095250
0.8400,34,all,0.00003534,0.00040461
0.8400,34,agree,0.00001226,0.00020124
0.8400,34,disagree,0.00009207,0.00090441
0.8400,35,all,0.00003291,0.00038434
0.8400,35,agree,0.00001138,0.00019096
0.8400,35,disagree,0.00008582,0.00085961
0.8400,36,all,0.00003077,0.00036560
0.8400,36,agree,0.00001062,0.00018137
0.8400,36,disagree,0.00008028,0.00081837
0.8400,37,all,0.00002886,0.00034763
0.8400,37,agree,0.00000992,0.00017215
0.8400,37,disagree,0.00007540,0.00077890
0.8400,38,all,0.00002708,0.00033155
0.8400,38,agree,0.00000928,0.00016387
0.8400,38,disagree,0.00007083,0.00074367
0.8400,39,all,0.00002553,0.00031630
0.8400,39,agree,0.00000869,0.00015624
0.8400,39,disagree,0.00006693,0.00070967
0.8400,40,all,0.00002393,0.00030201
0.8400,40,agree,0.00000814,0.00014916
0.8400,40,disagree,0.00006273,0.00067764
0.8500,1,all,0.87001475,0.71210382
0.8500,1,agree,0.93309104,0.81238822
0.8500,1,disagree,0.71499550,0.46564015
